path, aesthetic score, technical score, overall/final score
000312, 72.854012, 62.299212,66.623569
000313, 97.750034, 94.139196,95.946243
000314, 88.175222, 98.097273,96.043203
000315, 83.138099, 94.907171,91.736303
000316, 98.819809, 99.688422,99.475846
000317, 93.753883, 98.227166,97.085488
000318, 95.102238, 96.767036,96.195926
000319, 97.372154, 97.388687,97.382258
000320, 93.281175, 94.757052,94.222479
000321, 97.042391, 99.584613,99.102878
000322, 94.524617, 92.872083,93.564582
000323, 72.973487, 95.770174,90.815403
000324, 97.213343, 98.959440,98.469612
000325, 94.915185, 97.485168,96.684313
000326, 93.719588, 97.757894,96.634459
000327, 98.957564, 91.278392,96.110382
000328, 39.939258, 13.954172,21.937110
000329, 93.895381, 99.301403,98.354421
000330, 97.005137, 98.516113,98.046738
000331, 97.844858, 99.029094,98.673918
000332, 98.242184, 99.438548,99.122820
000333, 94.462553, 99.603810,98.878123
000334, 95.836909, 99.422545,98.743982
000335, 98.988364, 99.788923,99.610791
000336, 98.092774, 99.248526,98.918472
000337, 86.022424, 99.524826,98.148043
000338, 96.644857, 99.034155,98.425797
000339, 71.043141, 53.584411,60.762161
000340, 84.920386, 98.874213,96.786469
000341, 98.926313, 99.769088,99.579190
000342, 98.907564, 99.596632,99.404863
000343, 97.743228, 99.706899,99.348093
000344, 98.430093, 98.952523,98.773360
000345, 94.413848, 99.815726,99.292306
000346, 94.619413, 99.446620,98.642419
000347, 99.523273, 99.802322,99.721370
000348, 96.508379, 99.109098,98.477137
000349, 97.879961, 99.033750,98.686292
000350, 93.828725, 99.544025,98.723103
000351, 97.121147, 83.882753,91.511148
000352, 99.016877, 99.771112,99.595654
000353, 98.986118, 99.557296,99.388276
000354, 80.702999, 95.824580,92.201311
000355, 98.391257, 99.189429,98.940626
000356, 86.462566, 97.208077,94.732055
000357, 84.670304, 98.521585,96.191376
000358, 65.557326, 83.343458,77.444868
000359, 97.458947, 98.892338,98.467153
000360, 92.682930, 97.870387,96.529717
000361, 97.697347, 99.060943,98.666273
000362, 96.675994, 99.521900,98.976379
000363, 98.724439, 99.187065,99.030861
000364, 95.424293, 81.169729,88.847713
000365, 94.101673, 98.312371,97.235423
000366, 96.274391, 97.892783,97.366046
000367, 88.880822, 99.401134,98.073711
000368, 97.778097, 98.900282,98.552288
000369, 84.489663, 97.468627,94.729244
000370, 98.172403, 99.226567,98.917632
000371, 96.066863, 98.221889,97.572507
000372, 99.742325, 99.747483,99.745486
000373, 90.053991, 99.246166,97.890188
000374, 99.089602, 99.235534,99.181664
000375, 99.175623, 99.732796,99.585263
000376, 99.184539, 99.618374,99.486809
000377, 99.567179, 99.592738,99.582964
000378, 98.081951, 99.636145,99.302736
000379, 98.233435, 99.543227,99.224802
000380, 93.176214, 98.151019,96.901797
000381, 96.497954, 99.274414,98.653803
000382, 95.784408, 98.423618,97.680444
000383, 98.282547, 98.294920,98.290110
000384, 94.475782, 99.322282,98.448724
000385, 99.477791, 99.611719,99.564180
000386, 97.339601, 99.768405,99.396969
000387, 98.824573, 99.646917,99.435257
000388, 99.299196, 99.681238,99.566579
000389, 94.696240, 96.560350,95.924191
000390, 96.552777, 99.019229,98.393919
000391, 95.484410, 99.315682,98.561650
000392, 98.063142, 99.805328,99.521605
000393, 84.229552, 98.679400,96.394109
000394, 96.127590, 97.456467,97.001880
000395, 85.747617, 96.529488,93.871890
000396, 97.887735, 99.436874,99.055333
000397, 99.066529, 99.711377,99.543644
000398, 97.542189, 99.623300,99.214527
000399, 97.632030, 98.137710,97.954699
000400, 97.243782, 99.113408,98.617451
000401, 98.061681, 99.615001,99.275362
000402, 78.235844, 98.902893,96.253530
000403, 94.232289, 98.476502,97.424374
000404, 94.308871, 97.787121,96.790291
000405, 96.830746, 99.269336,98.700729
000406, 99.681816, 99.619158,99.644912
000407, 98.342299, 99.374416,99.084476
000408, 95.682714, 98.916403,98.133896
000409, 99.691866, 99.724603,99.712282
000410, 99.145430, 99.592808,99.456254
000411, 87.851817, 98.580730,96.640988
000412, 99.393098, 99.668565,99.580397
000413, 99.307530, 99.710679,99.593350
000414, 98.710229, 99.695163,99.464445
000415, 92.379102, 99.749095,99.029638
000416, 99.366243, 99.751439,99.641921
000417, 98.927404, 99.800357,99.615042
000418, 92.612527, 99.712289,98.959316
000419, 99.502933, 99.504997,99.504194
000420, 98.927358, 99.558034,99.375276
000421, 92.440563, 99.114225,97.926685
000422, 98.758037, 99.024112,98.927919
000423, 97.932219, 99.729732,99.400583
000424, 99.695864, 99.756988,99.734785
000425, 97.381386, 99.586281,99.147317
000426, 99.143522, 99.667337,99.518871
000427, 93.394758, 97.642821,96.460259
000428, 84.640234, 93.511420,90.833608
000429, 75.299476, 99.032142,96.300471
000430, 92.310060, 99.478121,98.482787
000431, 96.084354, 99.139062,98.438724
000432, 95.863270, 98.959569,98.210080
000433, 38.414709, 98.451946,91.300131
000434, 98.374212, 99.584421,99.291652
000435, 95.378119, 99.573455,98.909757
000436, 98.265251, 98.048329,98.135835
000437, 81.783149, 98.125031,95.261123
000438, 83.307488, 98.246699,95.621835
000439, 92.687984, 98.944650,97.727075
000440, 98.136006, 99.377352,99.044042
000441, 94.995670, 97.520930,96.733685
000442, 95.376784, 99.208111,98.413721
000443, 98.265641, 99.083759,98.824442
000444, 95.256601, 98.474881,97.617047
000445, 87.244013, 87.442728,87.365626
000446, 90.437703, 98.910462,97.410152
000447, 97.763957, 99.717171,99.364411
000448, 99.540206, 99.726202,99.664887
000449, 72.093464, 92.644921,87.170819
000450, 98.420948, 99.395488,99.120313
000451, 97.756585, 99.203657,98.805773
000452, 98.910403, 99.847647,99.671481
000453, 91.821102, 93.536422,92.912036
000454, 94.752801, 99.174208,98.287782
000455, 99.176848, 99.519865,99.407526
000456, 91.829175, 98.334498,96.868813
000457, 89.010700, 99.237229,97.783000
000458, 89.634934, 99.593169,98.519627
000459, 99.296856, 99.793077,99.666520
000460, 92.787767, 99.286949,98.216004
000461, 98.277941, 99.426693,99.118742
000462, 99.369285, 99.728100,99.622490
000463, 93.286140, 98.487478,97.273092
000464, 96.168665, 99.554698,98.962293
000465, 94.486833, 98.502609,97.497002
000466, 94.002737, 99.798984,99.231875
000467, 99.447884, 99.716345,99.632237
000468, 94.524563, 97.236787,96.385125
000469, 96.163079, 99.469201,98.844946
000470, 99.487806, 99.483051,99.484909
000471, 97.974545, 99.484260,99.119195
000472, 98.439634, 99.511785,99.231196
000473, 96.809024, 97.239169,97.078726
000474, 94.965240, 21.901105,59.103012
000475, 99.292471, 98.999025,99.125475
000476, 98.282982, 99.306498,99.011662
000477, 97.641617, 99.371241,98.944959
000478, 99.108706, 99.597175,99.450858
000479, 91.533357, 98.950468,97.593214
000480, 98.951551, 99.490784,99.325016
000481, 95.673396, 98.806861,98.020133
000482, 91.846594, 98.777271,97.402322
